ENTREZID	Normal	Normal	Normal	Normal	Normal	Normal	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer	Cancer
442908	0	0	0	0	0	0	0	0	0	0	0	0	0
442907	0	0	0	0	0	0	0.388252029	0.344730942	0.146005689	0	0.178019849	0	0.128561921
442905	0	0	0	0	0	0	0	0	0	0	0	0	0
442904	0	0	0	0	0	0	0	0	0	0	0	0	0
442903	0.464553248	0	0	0	0	0.836354413	0	0.517096413	0.730028443	0.186228802	0.534059546	0.220356908	0.514247684
442902	1.181916327	0.783313135	1.109353868	0.739803436	1.245447823	1.198822117	1.071635084	2.212435735	5.46855572	1.724292118	2.316249501	2.644041742	2.972416019
442901	0	0	0	0	0	0	0	0	0	0	0	0	0
442900	0	0	0	0	0	0	0	0	0	0	0	0	0
442899	0	0	0	0	0	0	0	0	0	0	0	0	0
442898	0	0.147103746	0	0.628008202	0	0.497332178	0	0.854132468	0.289404133	0.184566045	0.176430386	0	0.127414047
442897	0	0	0	0	0	0	0	0	0	0	0	0	0
442896	0	0	0	0	0	0.273045117	0	0	0	0	0	0	0.20985843
442895	0	0	0	0	0	0	0	0	0	0	0	0	0
442894	0.017350407	0.022174454	0	0.070999581	0.156652436	0.024989324	0.029001329	0.051500854	0.043624849	0	0.079785477	0	0.019206424
442893	0	0	0	0	0	0	0	0	0	0	0	0	0
442892	0	0	0	0	0	0	0	0	0	0	0.181286268	0	0
442891	0	0	0	0	0	0	0	0	0	0	0	0	0
442890	0	0	0	0	0	0	0	0	0	0	0	0	0
442868	0	0	0	0	0	0	0	0	0	0	0	0	0
442867	0	0	0	0	0	0	0	0	0	0	0	0	0
442862	0	0	0	0	0	0	0	0	0	0	0	0	0
442721	0.023601891	0	0	0.006438751	0	0.006798633	0.015780291	0.0070057	0	0.022707503	0.043413116	0.008956286	0.026126645
442720	0	0	0	0	0	0	0	0	0.016759702	0	0	0.02529433	0
442590	0.034893887	0.014865221	0	0.031730941	0.105016024	0.022336322	0.032402989	0.115083111	0.034119224	0.055952654	0.071315019	0.058850206	0.051502099
442524	0.051408162	0.007729589	0.067228861	0.053623032	0.036404022	0.039198595	0.010109307	0.125665467	0.060827141	0.111527594	0.190046524	0.109015416	0.090382378
442523	0.006388183	0	0	0	0	0.009200727	0.010677893	0.009480955	0.008031036	0	0	0.012120722	0.007071543
442497	0.006007154	0.015354725	0	0	0.018079025	0	0.010041001	0.017830911	0	0.250445631	0	0	0.006649755
442444	0	0	0	0	0.011864705	0	0	0	0	0	0.006042876	0.007480005	0
442425	0	0	0	0	0	0	0	0	0	0	0	0	0
442421	0	0	0	0	0	0	0	0.02450537	0	0	0.006327315	0	0
442388	0	0	0	0	0	0	0	0	0	0	0	0	0
442361	0	0	0	0	0	0	0	0	0	0	0	0	0
442319	0.007677994	0.019625515	0.01422457	0.010473037	0.046215112	0.011058409	0.577522003	0.07976651	0	0.147740777	0.035307093	0.072839835	0.501460405
442247	0	0	0	0	0.020419782	0	0.045364184	0.140976812	0	2.001861609	0	0	1.171672749
442213	0.490553693	0.006364929	0.083039396	0.003396606	0.112413328	0.043037438	0	0.059130979	0.009391519	1.20187184	0.087789197	0.00944934	0.022051958
442194	0	0	0	0	0	0	0	0	0	0	0	0	0
442191	0	0	0	0	0	0	0	0	0	0	0	0	0
442186	0	0	0	0	0	0	0	0	0	0	0.021111328	0	0
442184	0	0	0	0	0	0	0	0	0	0	0	0	0
442117	0.053004912	0.062394144	0.165387945	0	0	0.012053929	0.002331529	0	0.054361131	0	0.006414262	0	0
442038	0	0	0	0	0	0	0.047099426	0	1.169002923	0.112958454	0	0	0.046788109
442028	0	0	0	0	0	0	0	0.002681133	0	0.002896776	0	0	0.027996808
441951	6.408318401	7.433493953	8.156227608	4.515611358	3.857272333	3.766391406	114.8201283	19.57612212	10.997099	44.12601386	11.29406176	9.967048464	9.804121776
441933	0	0	0	0	0	0	0	0	0	0	0	0	0.015444127
441925	0.009758783	0	0	0	0	0	0.016311876	0.086900381	0.122684568	0	0.014958519	0.018515985	0
441911	0	0	0	0	0	0	0	0	0	0	0.019959801	0	0
441897	0	0	0	0	0	0	0.015867443	0	0	0	0	0	0.010508375
441873	0	0	0	0	0	0	0	0	0	0	0	0	0
441871	0	0	0	0	0	0	0	0	0.039052124	0	0.011903737	0	0.025789831
441869	0.146271021	0.205633678	0.162592645	0.139662943	0.161412048	0.351117019	0.684580544	0.202614177	2.715407613	0.148546348	0.567993738	0.064756928	0.653069274
441864	0	0	0	0	0	0	0	0	0	0	0	0	0
441818	0.004337602	0	0.00803602	0	0	0	0	0.006437607	0.010906212	0.013910765	0	0	0.004801606
441670	0	0	0	0	0	0	0	0	0	0	0	0	0
441669	0	0	0	0	0	0	0	0	0	0	0	0	0
441666	0.018353292	0.009382471	0.017001034	0.012517248	0.016570723	0.029077128	0.383470736	0.449441002	0.025380545	0.079460097	0.039385371	0.003482292	0.497756469
441639	0	0	0	0	0	0	0	0	0	0	0	0	0
441631	0.115991363	0.113497168	0.278685982	0.088996523	0.114543698	0.428089294	0.021205668	0.061865464	0.036455237	0.043592149	0.052782773	0.013754881	0.100311916
441608	0	0	0	0	0	0	0	0	0	0	0	0	0
441601	0.035809313	0	0	0	0	0	19.69246645	1.275504485	0	0	0	0	9.513582151
441581	0	0.007856757	0	0	0	0	0	0	0	0	0.037692328	0	0.006805137
441549	2.015901073	1.986961613	1.736448163	1.45097798	0.805951023	1.917775629	1.641277763	0.783850131	2.655904979	1.109313287	1.858576529	0.606903358	1.729243149
441543	0	0	0	0	0	0	0	0	0	0	0	0	0
441531	0.084257207	0.064610273	0.031219677	0.022985921	0	0.145624062	0	0.050019784	0.063555417	0	0	0	0.037308165
441525	0	0	0	0	0	0	0	0	0	0	0	0	0
441521	0	0	0	0	0	0	0	0	0	0	0	0	0
441519	0	0	0	0	0	0	0	0	0	0	0	0	0
441518	0.668110575	0.699359959	1.520687969	0.607549889	0.517045825	1.072234428	0.46797209	1.529849901	0.751936503	0.479543762	0.76075807	0.084510028	1.148109988
441509	0	0	0	0	0	0	0	0	0.02381577	0	0	0.008985899	0.005242606
441478	0.335029503	1.098374633	0.755622013	0.476860465	0.328793108	0.597922528	0.876528309	1.232267045	1.336818187	1.47152318	1.205707315	0.082913955	1.523785616
441476	0.104027054	0.092042567	0.014824986	0.229217146	0.650238884	0.149827364	0.040126606	0.605686488	1.016058209	0.628738954	0.33117659	0.379571954	0.699788631
441461	1.105645207	1.533314954	0.6537332	0.738024237	0.920380707	0.711511729	0.983028632	0.768095767	1.301262378	0.528101385	0.468763945	1.919276496	0.963510601
441459	0.015407114	0.005625959	0.008155388	0.003002259	0	0.003170065	0.007358029	0.039199387	0.01660232	0	0	0	0
441457	0.009901192	0.008436057	0.012228906	0.004501851	0	0	0.011033276	0.019593003	0.004149163	0.031753298	0.040471486	0.006262063	0.018267247
441430	0	0	0	0	0	0	0	0.009677576	0	0	0	0	0
441425	0	0	0	0	0	0	0	0	0	0	0	0	0
441389	0.291159833	0.173224971	0.074402034	0.157491153	0.256837607	0.159063666	0.167819218	0.31291582	0.012621987	0.563472661	0.100032181	0.371466142	0.072240986
441381	0	0.009297754	0	0	0	0	0.048641056	0	0	0	0	0	0.016106516
441376	0	0	0	0	0.016085235	0	0.00893366	0.007932242	0	0	0.016384911	0.010140803	0.005916407
441374	0	0	0.012260294	0	0.019916626	0.009531349	0	0	0.008319626	0	0.010143841	0.012556271	0.007325654
441369	0.011180705	0.014289349	0.014795597	0.021786928	0.014421108	0.034507003	0.018688628	0.030816922	0.088352346	0.161355224	0.095483574	0	0.038898304
441355	0	0	0	0	0	0	0.207619977	0.11192486	0.156154742	0.490821196	0.013599589	0	0.068749217
441317	0	0	0	0	0	0	0	0	0	0	0	0	0
441308	0	0	0	0	0	0	0	0	0	0	0	0	0
441307	0.022061642	0.014097792	0.020436155	0.020061871	0.011066054	0.010591596	0.282717464	0.109141856	0.295842673	0.159192162	0.338166627	0.327895604	0.081405438
441294	0.059797538	0.025474479	0.027695848	0.013594302	0	0	0.008329334	0	0.137822146	0.00799049	0.168041929	0.028364457	0.132388464
441282	0.042648084	0.004955074	0	0.116346783	0.011668447	0	1.497018086	7.664535224	4.469618355	1.846437571	0.291202995	0.647352263	2.562229418
441273	0	0	0.01152657	0	0	0	0	0.055403187	0.0469304	0.019953086	0.028610333	0.011804834	0.020661737
441272	1.095343687	0.785692821	0.58970501	0.698090937	1.023707808	0.997794502	2.842811243	0.801242832	0.655170044	1.140904994	1.894224273	1.521694869	2.611571571
441263	0.189300332	0.10483752	0.093521499	0.137713008	0.341828958	0.109057668	0.232039025	0.430787124	0.055529329	0.060708949	0.164426556	0.251420436	0.167640214
441251	0.020430036	0	0	0	0	0	0	0.015160513	0	0.016379871	0.015657847	0	0
441250	0.399639845	0.242734726	1.583406822	1.079449334	0.404885804	0.341934953	0.357148966	0.322986863	0.283541434	1.192824631	0.297191516	0.33784001	0.508091864
441242	0	0	0	0	0	0	0	0	0	0	0	0	0
441234	0	0	0	0	0	0	0.153410726	0.040496102	0	0	0	0	0.398153573
441212	0.47679113	0.56336731	0.84999002	0.454024073	0.324892562	0.440530573	3.157765106	1.054761211	0.678574938	1.327123886	1.902936527	1.092404377	1.175090049
441194	0.751081643	0.428986226	0.363263759	0.48958412	0.740144733	0.473869484	0.338857243	1.154168792	0.810540474	0.799357968	0.820157958	0.63687066	0.827747867
441191	0.945209884	0.917970088	0.923246873	1.081860953	1.147732602	1.010911141	2.729672477	3.180659098	1.673606767	2.517333471	3.195343206	1.784531022	2.027895143
441178	0.171414153	0.083763416	0.028020789	0.09627658	0.106211618	0.058090162	0.657310533	0.239437682	0.139439144	0.145516287	0.100462511	0.32523542	0.234397996
441177	0	0	0	0	0	0	0	0	0.023544743	0	0	0	0
441168	2.537242769	2.801131289	4.260544614	0.57435926	2.729478464	5.45815817	3.248440343	11.98589642	0.352908222	1.973650975	2.763780517	0.143398088	1.625436146
441161	0.017575123	0.146000718	0.048840599	0	0	0.113908392	0	0	0.011047465	0.239545842	0	0	0.019455178
441155	0.01587605	0.006763391	0	0	0	0	0	0.007854092	0.026611874	0.025457386	0.040558709	0	0.035148703
441151	0.004722972	0	0	0	0	0	0.007894482	0.003504775	0.005937583	0.011359991	0.010859243	0	0.0052282
441150	4.413887039	6.238051587	5.451566424	3.185548849	3.865701578	1.950887576	13.42845604	9.843567225	9.541947858	13.4813459	5.119038152	8.95080178	15.873205
441116	0	0	0	0	0	0	0	0	0	0.010738388	0	0	0.007413181
441108	0.332242149	0.315038865	0.268051446	0.238777124	0.37631025	0.244405079	0.301558369	1.301661429	0.747791086	0.455418059	0.796760307	0.308414178	0.500263881
441094	0.263838564	0.194207432	0.408363081	0.129831747	0.29148446	0.228480759	0.413096135	0.096654161	0.142752712	1.354886905	0.212447781	0.440399835	0.231061743
441072	0.067582451	0	0.020867674	0.015364115	0.016949579	0.056780024	0.103550836	0.108660277	0.092042905	0.072246036	0.069061435	0.096171494	0.448871504
441061	0	0	0	0	0	0.029930792	0	0	0	0.055538412	0	0	0
441058	0	0	0	0	0	0	3.598557286	4.142181568	0	2.786687329	1.280238518	0.383873261	1.504562489
441054	0.16043411	0.036183645	0.122387533	0.038618367	0.056804666	0.081553739	0.394362877	0.168075262	0.059321491	0.136195149	0.347177802	0.179060152	0.177596153
441046	0.041040741	0.029139759	0.109826561	0.02488041	0.041171829	0.111651983	0.00762221	0.074445787	0.040129614	0.014624264	0.069898137	0.103825752	0.080766173
441027	3.571371729	4.039242046	4.456521722	3.362606704	4.090075203	4.304160947	0.757202506	1.527061349	3.46118198	9.668425154	5.931828914	2.518587614	3.098198709
441025	0	0	0	0	0	0	0	0	0	0	0	0	0
441024	0.564546454	0.758425503	1.34021409	1.921568226	0.964111535	2.732397719	0.476210746	1.868635505	0.513317281	0.216840197	0.332053522	0.413514246	0.595870559
441009	0.004173309	0.010667284	0.015463291	0	0	0.01202141	0.006975716	0.018581321	0	0.006691938	0.03198479	0.023754888	0.064676344
440970	0.001605199	0	0	0.002189544	0	0	0.002683101	0	0	0	0	0	0
440957	3.318925997	2.296762429	2.290155758	2.430052687	1.938316179	1.466214875	15.71388298	3.638425365	6.105237871	6.837718365	3.399519248	6.001573972	3.800449921
440956	0	0	0	0	0	0	0	0.042898133	0	0	0	0	0
440955	0	0.024887643	0	0	0	0	0.292948472	0.057802318	0.073443949	0	0.02984925	0	0.04311291
440952	0.090165912	0.084910242	0.074730701	0.071204317	0.107116474	0.126446073	0.043627437	0.077474044	0.083523961	0.076095701	0.10547504	0.171077754	0.178609494
440944	0.462239735	0.561877701	0.293066944	0.364294797	0.204035118	0.221917147	1.655160163	1.707448236	1.761421935	2.203850937	2.172835095	0.806875007	1.664687363
440934	0.005021953	0.006418239	0.009303877	0.041100654	0.01511398	0.028931933	0.075548067	0.014906558	0.044194164	0	0.023093342	0.066699383	0.016677491
440925	1.217888769	1.151814684	0.361009775	0.573127938	0.806374028	0.622702799	2.096781033	1.039322266	1.408606606	13.2113369	2.361516964	2.299227082	1.611062447
440910	0	0	0	0	0	0.037843705	0.367825521	1.277129332	0.004129078	0.005266598	0.005034447	0	0.330854513
440905	0	0	0	0	0	0	0.77919658	0.53310559	0.004014026	0	0.002447084	0	0.014137831
440900	0.122192916	0	0.113189824	0	0	0	0.25530791	0.31736486	0.01920217	0	0	0	0.050724075
440896	0	0	0	0	0	0	0	0	0	0	0.003741046	0	0
440895	0.031730785	0.077419559	0.026720802	0.051151261	0.008681492	0.016618544	0.004821658	0.008562348	0	0.138765252	0.079589093	0	0
440894	0.039123984	0	0.036241355	0.00533664	0	0.033809532	0.006539602	0.011613091	0.044266975	0.043914956	0.041979187	0.007423252	0
440888	0	0	0	0	0	0	0	0	0	0	0	0	0
440854	0.003211598	0.004104539	0	0	0	0.013876732	0.010736416	0.047664592	0.355302333	0.005149825	0.004922821	0.030467883	0.00355515
440836	4.24109254	3.744784441	7.857223403	4.783888639	4.754854177	4.567127539	3.174605736	7.940722188	6.895389908	2.281849132	4.76615071	2.211038802	8.080963196
440829	0	0	0.016998614	0	0	0	0.07668323	0.013617486	0.092279752	0	0.028128403	0.03481796	0.010156849
440823	0.0190485	0.028640799	0.018682962	0.01375559	0.074189214	0.014524434	0.041204322	2.220076256	0.026764537	0.021560779	0.056678549	0	0.107911558
440822	0	0	0	0	0	0	0	0	0.004261539	0.00543555	0	0	0
440804	0	0	0	0	0	0	0	0	0.018582542	0	0	0.004006489	0.002337489
440757	0	0	0	0	0	0	0	0	0	0	0	0	0
440742	0.007201873	0	0	0	0	0	0.012037982	0.005344293	0.027161952	0.023096533	0	0.068322952	0.103639582
440738	0.043625559	0.041816293	0.242467542	0.059506699	0.032823677	0.125665435	0.072920432	0.097119631	0.178245523	0.052465475	0.1838936	0.062080246	0.048292295
440730	0.046998283	0.005299899	0.015365464	0.00942753	0.020800765	0.01990893	0.020794755	0.012309179	0.012164531	0.015515739	0.055089565	0.01311367	0.007650854
440712	0.206580573	0.101901498	0.201431427	0.069209788	0.087259121	0.083517877	0.024231642	0.021515398	0.218700677	0.011622939	0.033331802	7.866685846	0.966870944
440704	0	0	0	0	0	0	0	0	0	0	0	0	0
440700	0.013906529	0	0	0.018968964	0	0	0.034867294	0	0.026224323	0.033448863	0.021316293	0	0.015394146
440699	0	0	0	0	0	0	0	0	0.13022129	0.422789713	0	0	0.041695758
440695	0	0	0	0	0	0.009396289	0.021809704	0.019364947	0	0.020922467	0.010000103	0.037135046	0.014443698
440689	0.020167948	0.025775375	0.01494559	0.016505848	0	0.034856823	0.128101303	0.089796154	0.218049171	0.045275275	0.259677264	0.122451148	0.281299597
440603	0.030325459	0.019378522	0.01123644	0.004136493	0.018253393	0.034941553	0.020275688	0.166526697	0.030499424	0.267449268	0.088318951	0.0115077	0.070495845
440602	0	0	0	0	0	0	0	0	0	0	0	0	0
440600	0.113558449	0.082031043	0.146353446	0.053877379	0.104014978	0.099555324	0.189813755	0.249141052	0.316560017	0.213760138	0.27245014	0.168622406	0.235015721
440594	0	0	0	0	0	0.006739408	0	0	0	0	0	0	0
440590	0.225200451	0.266754811	0.101759919	0.236004786	0.074388215	0.332261122	0.298385001	0.334228913	0.034526271	0	0.248370684	0.755569755	0.507701817
440585	0.718734962	0.410424685	0	0	0	0	1.993763978	0.431220378	0.134574638	1.667443653	0.351605039	1.856957855	0.270849314
440584	0.0076643	0.004897628	0	0.010454358	0.034599513	0.016558027	0.038432796	0.034124674	0.096353338	0.098318179	0.04111814	0.138148846	0.046662933
440574	1.923714376	2.121310871	2.17492504	1.665236976	1.358323775	1.118926039	5.111824111	3.502939906	4.288075623	2.00109564	4.525150803	5.966330849	2.7519679
440567	0.490817554	0.491245536	0.361532452	0.266183293	0.373738221	0.383265164	0.879711421	0.228186582	1.211780241	0.8534063	1.051460355	1.929841321	1.237202083
440563	0	0	0	0	0	0.016173404	0	0	0.014117275	0	0	0	0.037291916
440561	0	0	0	0	0	0	0	0	0	0	0	0	0.052609671
440560	0	0	0	0	0	0	0	0	0	0	0	0.039771735	0.21656935
440556	0.016114191	0.035304899	0.029853816	0.028260369	0.00692814	0.079573148	0.01539142	0.020499179	0.248887554	0.095974343	0.119972662	0	0.020386247
440533	0	0	0	0	0	0.004539625	0	0	0	0	0	0	0
440518	0	0.006221911	0	0	0	0	0	0	0	0	0	0	0
440515	0.390693477	0.315257278	0.36332669	0.183909224	0.184443008	0.236115554	0.791339217	0.372919068	0.269661089	0.287443957	1.885838267	0.561053724	1.249972078
440503	6.072188524	6.241231562	10.23771987	5.45238938	10.12040892	7.345849319	1.230674266	5.253012242	6.586994336	8.556198199	8.71665039	9.098063051	10.14485723
440498	5.210464022	7.81309777	8.410180109	6.893428548	5.491292676	5.165546145	16.89462841	6.048720201	6.235138846	2.593978813	8.496118503	9.624430908	6.579919173
440465	1.923034374	1.380734926	1.701285981	1.735213108	1.365597019	3.34152763	9.661155138	2.61354156	2.156130518	9.198836653	2.078278235	2.628909154	6.27561563
440452	0	0.00778621	0	0	0	0	0	0	0.007659089	0	0	0	0
440446	0.004873857	0	0	0	0	0	0	0	0	0	0.007470776	0	0.005395226
440435	0.006302299	0.006040926	0.008756925	0.004298272	0.009483644	0.006807774	0.002633584	0.014030238	0.003961533	0.005052896	0.014490494	0.014947211	0.010464708
440434	0.091192848	0.063571522	0.030717753	0.067849118	0.099800866	0.119402366	0.027714454	0.282989741	0.20844542	0.664675146	0.152490314	0.031459314	0.137656333
440419	0	0	0	0	0	0	0	0	0	0	0	0	0
440416	0.071863775	0.040282688	0.086422783	0.008598645	0.018971925	0.119846111	0.798698025	0.250734867	0.053890021	0.23249004	0.079234067	0.004784277	0.76062136
440400	1.87353364	1.823461521	1.84229251	1.3367553	1.778313087	1.297307711	1.83079604	7.561053699	5.843084001	4.125035633	3.258390133	2.406312212	2.49671706
440390	0.006314647	0	0	0	0	0	0	0	0	0.005062796	0.004839629	0	0
440387	0	0.014045711	0.010180329	0	0	0	0	0	0.006908198	0	0.008422934	0.010426094	0.012165706
440386	0.027254445	0.076630788	0.020197085	0.052046346	0.016404899	0.086358456	0.036444799	0.056629163	0.027410793	0.017481097	0.142039516	0.082738661	0.066373829
440356	0	0.018306244	0	0.019538033	0.086216859	0	0.119711042	0.127550449	0.126051578	0.045936438	0.043911563	0.163064112	0.158559703
440348	1.552718735	1.084177077	0.519196802	0.888509841	1.755237473	0.054544853	0.012660392	0.067447358	1.723501933	1.809658144	3.215967268	2.543685173	2.288961158
440345	0.024877176	0.02119596	0.003072566	0.05429326	0.0549046	0.02627528	0.005544317	0.147684811	0.035444839	0.276576006	0.310143419	0.009440223	0.042225471
440335	0.146326363	0.084154697	0	0.009979699	0.022019062	0.063224976	0.158980612	6.080725129	5.224385163	0	0.022429289	0.02776347	0.072890669
440311	0.116299503	0.0914677	0.099443662	0.024405593	0	0.090193946	0.209348943	0.092940993	0.101221154	0.143451749	0.137128405	0.254610861	0.168352772
440307	0.016518904	0.01688941	0.012241442	0.004506466	0.019886	0	0.055222931	0.039226176	0.029073916	0.026488207	0.020256487	0.03134241	0.051200724
440300	0.007850323	0.001433286	0.002077691	0.004589186	0.003375171	0.00969138	0.089978548	0.018308677	0.001409885	0	0.010314156	0.008511393	0.004965767
440295	0.072533462	0.062635415	0.090796278	0.098938032	0.070798516	0.095997614	0.131070484	0.26185083	0.135548164	0.138312267	0.297484811	0.185976405	0.197476272
440288	0.701108651	0.337220282	0.572634602	0.359911133	0.294952414	0.390885641	0.819075552	0.850336324	0.388580052	0.640692423	0.728007487	0.50063543	1.585597025
440279	0.000957966	0	0	0	0	0	0	0	0	0	0	0	0
440278	0.272606947	0.251856604	0.261648732	0.174722282	0.266887858	0.397358907	0.439194652	0.482579404	0.437682276	0.294929487	0.573926921	0.168257236	0.505371179
440275	5.048942404	2.500899004	2.221121923	2.791240936	3.111724152	5.132069885	0.910072237	3.313836819	4.104179978	2.819691277	3.108550828	3.011169679	4.560265627
440270	0.685746006	0.356577945	0.174374311	0.563979204	1.133071634	0.49867223	0.542211422	6.238663725	1.451623963	2.15607792	3.003963096	1.543475164	2.294050872
440248	0.246657649	0.200245195	0.074724353	0.175630693	0.200757669	0.256944984	0.108906797	0.600914568	0.202826675	0.12686417	0.318636249	0.28256597	0.259305217
440243	0	0	0	0	0	0	0	0	0	0	0	0	0
440225	0	0	0	0	0	0	0	0.015306054	0	0	0	0	0.022832597
440224	0	0	0	0	0	0.009497221	0	0	0	0.010573605	0.010107521	0	0.007299424
440193	0.515612607	0.28506826	0.301757549	0.212267379	0.368430326	0.419873338	1.553757999	1.762980005	0.486485879	0.144729723	0.636092169	0.472421376	0.338786424
440184	0.591346451	1.1394571	0.370802515	1.129262454	1.615425277	3.09232748	0.060827065	0.040506494	0.011437284	0.072940709	0.027890195	0.034523101	0.030212505
440173	0.076886795	0	0	0	0.03856619	0.009228165	1.499362955	0.199693794	0	0	0	1.069804311	0.120574724
440163	0.032087997	0.030757224	0.029723775	0.19696088	0	0.011553869	0.013408829	0	0.141190317	0.06431673	0.098370645	0.319634071	0.150962256
440153	0	0	0	0	0	0	0	0	0	0	0	0	0
440145	1.682212173	1.476284305	1.682929348	1.284971979	1.265688998	1.405250033	4.264608247	2.846167034	1.402835866	5.664628162	7.993470635	0.638354504	3.066361189
440138	0.522938488	0.170820316	0.229049497	0.166361945	0.472650746	0.620827311	0.35187227	0.394255858	0.233143609	0.377743259	0.86559729	0.202879144	0.399481677
440132	0	0	0.058109618	0	0	0	0	0	0	0	0.096156707	0	0
440119	0.001121182	0.008597471	0.004154297	0.010705306	0	0.014533276	0.001874064	0.001663991	0.016914209	0.005393476	0.015467197	0	0.009928943
440117	0	0	0	0	0	0	0	0	0	0	0	0	0.009603212
440107	0.122529114	0.012362896	0.029868751	0.030787796	0.009704249	0.060373157	0.113183527	0.191421384	0.085127379	0.005170434	0.02471261	0.055061669	0.228440192
440104	1.595142117	1.594862157	1.092294507	1.37654323	2.525544367	1.495159513	0.399036808	2.764666709	1.223227794	2.221421176	2.700117555	4.02169905	4.144174043
440101	0.003270257	0	0	0.013382214	0	0	0.032797546	0.058242214	0.008222543	0.152072683	0.010025471	0.018614625	0.047061099
440097	0	0	0	0	0	0	0	0	0	0	0	0	0
440093	0.073177025	0.046761456	0.158165913	0	0.03670538	0.035131633	0.142701905	0.162907385	0.061330677	0.136896669	0.130862273	0.069421807	0.256515697
440087	0.612706874	0.493328911	0.340537827	0.267440755	0.3134786	0.273564214	0.071690073	0.063653979	0.04621663	0.029474425	0.1784429	0.59288995	1.295456885
440084	0.010532151	0	0	0	0	0	0	0	0	0	0	0	0
440078	0.027657912	0.010604346	0.040992153	0.015090521	0.008323876	0.031867956	0.018492158	0.073886765	0.031293646	0.017739882	0.055113204	0.036734031	0.067356407
440077	0.006847996	0	0	0	0	0	0	0	0	0	0	0	0.003790272
440073	0.130825593	0.064307648	0.264124317	0.059483473	0.227152147	0.140110583	0.005607075	0.156824322	0.305745714	0.051100253	0.074557103	0.006364719	0.111400259
440068	0.027663847	0	0	0	0.083256624	0.039843493	0	0.821140227	0.034778179	0.266155327	0	0	0.153115593
